yyyy,mo,dd,hh,mm,h_weir,Q,runf
2013,5,3,10,0,9.5,3.993,2.34E-05
2013,5,3,10,30,9.5,3.976,2.32E-05
2013,5,3,11,0,9.4,3.886,2.27E-05
2013,5,3,11,30,9.4,3.832,2.24E-05
2013,5,3,12,0,9.4,3.791,2.22E-05
2013,5,3,12,30,9.3,3.778,2.21E-05
2013,5,3,13,0,9.3,3.776,2.21E-05
2013,5,3,13,30,9.3,3.754,2.20E-05
2013,5,3,14,0,9.3,3.725,2.18E-05
2013,5,3,14,30,9.3,3.714,2.17E-05
2013,5,3,15,0,9.3,3.709,2.17E-05
2013,5,3,15,30,9.3,3.691,2.16E-05
2013,5,3,16,0,9.2,3.667,2.14E-05
2013,5,3,16,30,9.2,3.636,2.13E-05
2013,5,3,17,0,9.2,3.604,2.11E-05
2013,5,3,17,30,9.1,3.564,2.08E-05
2013,5,3,18,0,9.1,3.522,2.06E-05
2013,5,3,18,30,9,3.489,2.04E-05
2013,5,3,19,0,9,3.459,2.02E-05
2013,5,3,19,30,9.1,3.495,2.04E-05
2013,5,3,20,0,9.1,3.555,2.08E-05
2013,5,3,20,30,9.1,3.506,2.05E-05
2013,5,3,21,0,9,3.416,2.00E-05
2013,5,3,21,30,8.9,3.386,1.98E-05
2013,5,3,22,0,8.9,3.377,1.97E-05
2013,5,3,22,30,8.9,3.368,1.97E-05
2013,5,3,23,0,8.9,3.359,1.96E-05
2013,5,3,23,30,8.9,3.335,1.95E-05
2013,5,4,0,0,8.9,3.306,1.93E-05
2013,5,4,0,30,8.8,3.284,1.92E-05
2013,5,4,1,0,8.8,3.264,1.91E-05
2013,5,4,1,30,8.8,3.242,1.90E-05
2013,5,4,2,0,8.8,3.22,1.88E-05
2013,5,4,2,30,8.7,3.183,1.86E-05
2013,5,4,3,0,8.7,3.139,1.84E-05
2013,5,4,3,30,8.6,3.082,1.80E-05
2013,5,4,4,0,8.5,3.021,1.77E-05
2013,5,4,4,30,8.5,2.996,1.75E-05
2013,5,4,5,0,8.5,2.986,1.75E-05
2013,5,4,5,30,8.5,3.022,1.77E-05
2013,5,4,6,0,8.6,3.075,1.80E-05
2013,5,4,6,30,8.6,3.097,1.81E-05
2013,5,4,7,0,8.6,3.107,1.82E-05
2013,5,4,7,30,8.7,3.125,1.83E-05
2013,5,4,8,0,8.7,3.144,1.84E-05
2013,5,4,8,30,8.7,3.186,1.86E-05
2013,5,4,9,0,8.8,3.236,1.89E-05
2013,5,4,9,30,8.8,3.253,1.90E-05
2013,5,4,10,0,8.8,3.257,1.90E-05
2013,5,4,10,30,8.8,3.225,1.89E-05
2013,5,4,11,0,8.7,3.179,1.86E-05
2013,5,4,11,30,8.7,3.165,1.85E-05
2013,5,4,12,0,8.7,3.163,1.85E-05
2013,5,4,12,30,8.6,3.083,1.80E-05
2013,5,4,13,0,8.5,2.975,1.74E-05
2013,5,4,13,30,8.5,2.944,1.72E-05
2013,5,4,14,0,8.4,2.942,1.72E-05
2013,5,4,14,30,8.4,2.934,1.72E-05
2013,5,4,15,0,8.4,2.924,1.71E-05
2013,5,4,15,30,8.4,2.927,1.71E-05
2013,5,4,16,0,8.4,2.935,1.72E-05
2013,5,4,16,30,8.5,2.985,1.75E-05
2013,5,4,17,0,8.6,3.05,1.78E-05
2013,5,4,17,30,8.5,3.023,1.77E-05
2013,5,4,18,0,8.5,2.962,1.73E-05
2013,5,4,18,30,8.4,2.889,1.69E-05
2013,5,4,19,0,8.3,2.811,1.64E-05
2013,5,4,19,30,8.2,2.741,1.60E-05
2013,5,4,20,0,8.1,2.674,1.56E-05
2013,5,4,20,30,8.1,2.644,1.55E-05
2013,5,4,21,0,8.1,2.629,1.54E-05
2013,5,4,21,30,8.1,2.619,1.53E-05
2013,5,4,22,0,8.1,2.611,1.53E-05
2013,5,4,22,30,8,2.603,1.52E-05
2013,5,4,23,0,8,2.596,1.52E-05
2013,5,4,23,30,8,2.588,1.51E-05
2013,5,5,0,0,8,2.58,1.51E-05
2013,5,5,0,30,8,2.571,1.50E-05
2013,5,5,1,0,8,2.562,1.50E-05
2013,5,5,1,30,8,2.561,1.50E-05
2013,5,5,2,0,8,2.562,1.50E-05
2013,5,5,2,30,8,2.563,1.50E-05
2013,5,5,3,0,8,2.563,1.50E-05
2013,5,5,3,30,8,2.564,1.50E-05
2013,5,5,4,0,8,2.566,1.50E-05
2013,5,5,4,30,8,2.567,1.50E-05
2013,5,5,5,0,8,2.567,1.50E-05
2013,5,5,5,30,8,2.565,1.50E-05
2013,5,5,6,0,8,2.563,1.50E-05
2013,5,5,6,30,8,2.577,1.51E-05
2013,5,5,7,0,8,2.596,1.52E-05
2013,5,5,7,30,8.1,2.63,1.54E-05
2013,5,5,8,0,8.1,2.669,1.56E-05
2013,5,5,8,30,8.1,2.678,1.57E-05
2013,5,5,9,0,8.1,2.676,1.56E-05
2013,5,5,9,30,8.1,2.681,1.57E-05
2013,5,5,10,0,8.2,2.689,1.57E-05
2013,5,5,10,30,8.1,2.684,1.57E-05
2013,5,5,11,0,8.1,2.674,1.56E-05
2013,5,5,11,30,8.1,2.677,1.57E-05
2013,5,5,12,0,8.1,2.685,1.57E-05
2013,5,5,12,30,8.1,2.68,1.57E-05
2013,5,5,13,0,8.1,2.67,1.56E-05
2013,5,5,13,30,8.1,2.667,1.56E-05
2013,5,5,14,0,8.1,2.667,1.56E-05
2013,5,5,14,30,8.1,2.653,1.55E-05
2013,5,5,15,0,8.1,2.634,1.54E-05
2013,5,5,15,30,8.1,2.614,1.53E-05
2013,5,5,16,0,8,2.595,1.52E-05
2013,5,5,16,30,8,2.591,1.52E-05
2013,5,5,17,0,8,2.593,1.52E-05
2013,5,5,17,30,8,2.581,1.51E-05
2013,5,5,18,0,8,2.564,1.50E-05
2013,5,5,18,30,8,2.552,1.49E-05
2013,5,5,19,0,8,2.543,1.49E-05
2013,5,5,19,30,7.9,2.526,1.48E-05
2013,5,5,20,0,7.9,2.507,1.47E-05
2013,5,5,20,30,7.9,2.497,1.46E-05
2013,5,5,21,0,7.9,2.489,1.46E-05
2013,5,5,21,30,7.9,2.48,1.45E-05
2013,5,5,22,0,7.9,2.471,1.45E-05
2013,5,5,22,30,7.9,2.462,1.44E-05
2013,5,5,23,0,7.9,2.452,1.43E-05
2013,5,5,23,30,7.8,2.443,1.43E-05
2013,5,6,0,0,7.8,2.434,1.42E-05
2013,5,6,0,30,7.8,2.419,1.41E-05
2013,5,6,1,0,7.8,2.403,1.41E-05
2013,5,6,1,30,7.8,2.401,1.40E-05
2013,5,6,2,0,7.8,2.405,1.41E-05
2013,5,6,2,30,7.8,2.392,1.40E-05
2013,5,6,3,0,7.8,2.374,1.39E-05
2013,5,6,3,30,7.7,2.364,1.38E-05
2013,5,6,4,0,7.7,2.356,1.38E-05
2013,5,6,4,30,7.7,2.348,1.37E-05
2013,5,6,5,0,7.7,2.339,1.37E-05
2013,5,6,5,30,7.7,2.323,1.36E-05
2013,5,6,6,0,7.7,2.305,1.35E-05
2013,5,6,6,30,7.7,2.3,1.35E-05
2013,5,6,7,0,7.7,2.3,1.35E-05
2013,5,6,7,30,7.7,2.307,1.35E-05
2013,5,6,8,0,7.7,2.316,1.35E-05
2013,5,6,8,30,7.7,2.316,1.35E-05
2013,5,6,9,0,7.7,2.312,1.35E-05
2013,5,6,9,30,7.7,2.315,1.35E-05
2013,5,6,10,0,7.7,2.32,1.36E-05
2013,5,6,10,30,7.7,2.324,1.36E-05
2013,5,6,11,0,7.7,2.328,1.36E-05
2013,5,6,11,30,7.7,2.316,1.35E-05
2013,5,6,12,0,7.7,2.298,1.34E-05
2013,5,6,12,30,7.6,2.247,1.31E-05
2013,5,6,13,0,7.5,2.183,1.28E-05
2013,5,6,13,30,7.5,2.153,1.26E-05
2013,5,6,14,0,7.4,2.134,1.25E-05
2013,5,6,14,30,7.4,2.115,1.24E-05
2013,5,6,15,0,7.4,2.096,1.23E-05
2013,5,6,15,30,7.4,2.079,1.22E-05
2013,5,6,16,0,7.3,2.062,1.21E-05
2013,5,6,16,30,7.3,2.053,1.20E-05
2013,5,6,17,0,7.3,2.046,1.20E-05
2013,5,6,17,30,7.3,2.041,1.19E-05
2013,5,6,18,0,7.3,2.036,1.19E-05
2013,5,6,18,30,7.3,2.023,1.18E-05
2013,5,6,19,0,7.3,2.009,1.17E-05
2013,5,6,19,30,7.2,2.001,1.17E-05
2013,5,6,20,0,7.2,1.996,1.17E-05
2013,5,6,20,30,7.2,1.978,1.16E-05
2013,5,6,21,0,7.2,1.955,1.14E-05
2013,5,6,21,30,7.2,1.945,1.14E-05
2013,5,6,22,0,7.2,1.941,1.13E-05
2013,5,6,22,30,7.1,1.93,1.13E-05
2013,5,6,23,0,7.1,1.917,1.12E-05
2013,5,6,23,30,7.1,1.909,1.12E-05
2013,5,7,0,0,7.1,1.902,1.11E-05
2013,5,7,0,30,7.1,1.896,1.11E-05
2013,5,7,1,0,7.1,1.89,1.11E-05
2013,5,7,1,30,7.1,1.878,1.10E-05
2013,5,7,2,0,7,1.863,1.09E-05
2013,5,7,2,30,7,1.861,1.09E-05
2013,5,7,3,0,7,1.862,1.09E-05
2013,5,7,3,30,7,1.857,1.09E-05
2013,5,7,4,0,7,1.849,1.08E-05
2013,5,7,4,30,7,1.853,1.08E-05
2013,5,7,5,0,7,1.861,1.09E-05
2013,5,7,5,30,7,1.863,1.09E-05
2013,5,7,6,0,7,1.863,1.09E-05
2013,5,7,6,30,7,1.856,1.09E-05
2013,5,7,7,0,7,1.846,1.08E-05
2013,5,7,7,30,7,1.843,1.08E-05
2013,5,7,8,0,7,1.841,1.08E-05
2013,5,7,8,30,7,1.844,1.08E-05
2013,5,7,9,0,7,1.849,1.08E-05
2013,5,7,9,30,7,1.854,1.08E-05
2013,5,7,10,0,7,1.858,1.09E-05
2013,5,7,10,30,7,1.857,1.09E-05
2013,5,7,11,0,7,1.854,1.08E-05
2013,5,7,11,30,7,1.857,1.09E-05
2013,5,7,12,0,7,1.861,1.09E-05
2013,5,7,12,30,7,1.855,1.08E-05
2013,5,7,13,0,7,1.844,1.08E-05
2013,5,7,13,30,7,1.851,1.08E-05
2013,5,7,14,0,7,1.865,1.09E-05
2013,5,7,14,30,7,1.862,1.09E-05
2013,5,7,15,0,7,1.853,1.08E-05
2013,5,7,15,30,7,1.85,1.08E-05
2013,5,7,16,0,7,1.85,1.08E-05
2013,5,7,16,30,7,1.844,1.08E-05
2013,5,7,17,0,7,1.836,1.07E-05
2013,5,7,17,30,7,1.831,1.07E-05
2013,5,7,18,0,7,1.826,1.07E-05
2013,5,7,18,30,7,1.815,1.06E-05
2013,5,7,19,0,6.9,1.801,1.05E-05
2013,5,7,19,30,6.9,1.787,1.04E-05
2013,5,7,20,0,6.9,1.773,1.04E-05
2013,5,7,20,30,6.9,1.759,1.03E-05
2013,5,7,21,0,6.9,1.746,1.02E-05
2013,5,7,21,30,6.8,1.739,1.02E-05
2013,5,7,22,0,6.8,1.734,1.01E-05
2013,5,7,22,30,6.8,1.723,1.01E-05
2013,5,7,23,0,6.8,1.709,1.00E-05
2013,5,7,23,30,6.8,1.714,1.00E-05
2013,5,8,0,0,6.8,1.724,1.01E-05
2013,5,8,0,30,6.8,1.722,1.01E-05
2013,5,8,1,0,6.8,1.716,1.00E-05
2013,5,8,1,30,6.8,1.712,1.00E-05
2013,5,8,2,0,6.8,1.707,9.98E-06
2013,5,8,2,30,6.8,1.706,9.98E-06
2013,5,8,3,0,6.8,1.706,9.98E-06
2013,5,8,3,30,6.8,1.707,9.98E-06
2013,5,8,4,0,6.8,1.708,9.99E-06
2013,5,8,4,30,6.8,1.709,9.99E-06
2013,5,8,5,0,6.8,1.709,9.99E-06
2013,5,8,5,30,6.8,1.709,9.99E-06
2013,5,8,6,0,6.8,1.709,9.99E-06
2013,5,8,6,30,6.8,1.714,1.00E-05
2013,5,8,7,0,6.8,1.722,1.01E-05
2013,5,8,7,30,6.8,1.722,1.01E-05
2013,5,8,8,0,6.8,1.719,1.01E-05
2013,5,8,8,30,6.8,1.711,1.00E-05
2013,5,8,9,0,6.8,1.702,9.95E-06
2013,5,8,9,30,6.8,1.704,9.97E-06
2013,5,8,10,0,6.8,1.71,1.00E-05
2013,5,8,10,30,6.8,1.71,1.00E-05
2013,5,8,11,0,6.8,1.707,9.98E-06
2013,5,8,11,30,6.8,1.704,9.96E-06
2013,5,8,12,0,6.8,1.701,9.95E-06
2013,5,8,12,30,6.8,1.698,9.93E-06
2013,5,8,13,0,6.8,1.695,9.91E-06
2013,5,8,13,30,6.8,1.692,9.89E-06
2013,5,8,14,0,6.8,1.689,9.88E-06
2013,5,8,14,30,6.8,1.691,9.89E-06
2013,5,8,15,0,6.8,1.696,9.92E-06
2013,5,8,15,30,6.8,1.696,9.92E-06
2013,5,8,16,0,6.8,1.694,9.91E-06
2013,5,8,16,30,6.8,1.688,9.87E-06
2013,5,8,17,0,6.8,1.681,9.83E-06
2013,5,8,17,30,6.8,1.68,9.83E-06
2013,5,8,18,0,6.8,1.682,9.83E-06
2013,5,8,18,30,6.8,1.679,9.82E-06
2013,5,8,19,0,6.7,1.674,9.79E-06
2013,5,8,19,30,6.7,1.669,9.76E-06
2013,5,8,20,0,6.7,1.663,9.72E-06
2013,5,8,20,30,6.7,1.658,9.70E-06
2013,5,8,21,0,6.7,1.654,9.67E-06
2013,5,8,21,30,6.7,1.644,9.61E-06
2013,5,8,22,0,6.7,1.632,9.55E-06
2013,5,8,22,30,6.7,1.621,9.48E-06
2013,5,8,23,0,6.6,1.609,9.41E-06
2013,5,8,23,30,6.6,1.607,9.40E-06
2013,5,9,0,0,6.6,1.608,9.41E-06
2013,5,9,0,30,6.6,1.605,9.38E-06
2013,5,9,1,0,6.6,1.599,9.35E-06
2013,5,9,1,30,6.6,1.598,9.35E-06
2013,5,9,2,0,6.6,1.6,9.36E-06
2013,5,9,2,30,6.6,1.595,9.33E-06
2013,5,9,3,0,6.6,1.588,9.28E-06
2013,5,9,3,30,6.6,1.591,9.30E-06
2013,5,9,4,0,6.6,1.598,9.35E-06
2013,5,9,4,30,6.6,1.605,9.39E-06
2013,5,9,5,0,6.6,1.613,9.43E-06
2013,5,9,5,30,6.7,1.64,9.59E-06
2013,5,9,6,0,6.7,1.676,9.80E-06
2013,5,9,6,30,6.8,1.7,9.94E-06
2013,5,9,7,0,6.8,1.721,1.01E-05
2013,5,9,7,30,6.8,1.731,1.01E-05
2013,5,9,8,0,6.8,1.737,1.02E-05
2013,5,9,8,30,6.9,1.743,1.02E-05
2013,5,9,9,0,6.9,1.75,1.02E-05
2013,5,9,9,30,6.9,1.751,1.02E-05
2013,5,9,10,0,6.9,1.751,1.02E-05
2013,5,9,10,30,6.9,1.75,1.02E-05
2013,5,9,11,0,6.9,1.748,1.02E-05
2013,5,9,11,30,6.9,1.746,1.02E-05
2013,5,9,12,0,6.9,1.743,1.02E-05
2013,5,9,12,30,6.9,1.746,1.02E-05
2013,5,9,13,0,6.9,1.753,1.02E-05
2013,5,9,13,30,6.9,1.758,1.03E-05
2013,5,9,14,0,6.9,1.762,1.03E-05
2013,5,9,14,30,6.9,1.763,1.03E-05
2013,5,9,15,0,6.9,1.763,1.03E-05
2013,5,9,15,30,6.9,1.77,1.04E-05
2013,5,9,16,0,6.9,1.779,1.04E-05
2013,5,9,16,30,6.9,1.782,1.04E-05
2013,5,9,17,0,6.9,1.782,1.04E-05
2013,5,9,17,30,6.9,1.776,1.04E-05
2013,5,9,18,0,6.9,1.768,1.03E-05
2013,5,9,18,30,6.9,1.773,1.04E-05
2013,5,9,19,0,6.9,1.782,1.04E-05
2013,5,9,19,30,6.9,1.785,1.04E-05
2013,5,9,20,0,6.9,1.785,1.04E-05
2013,5,9,20,30,6.9,1.78,1.04E-05
2013,5,9,21,0,6.9,1.774,1.04E-05
2013,5,9,21,30,6.9,1.772,1.04E-05
2013,5,9,22,0,6.9,1.772,1.04E-05
2013,5,9,22,30,6.9,1.779,1.04E-05
2013,5,9,23,0,6.9,1.788,1.05E-05
2013,5,9,23,30,6.9,1.786,1.04E-05
2013,5,10,0,0,6.9,1.78,1.04E-05
2013,5,10,0,30,6.9,1.779,1.04E-05
2013,5,10,1,0,6.9,1.779,1.04E-05
2013,5,10,1,30,6.9,1.779,1.04E-05
2013,5,10,2,0,6.9,1.779,1.04E-05
2013,5,10,2,30,6.9,1.784,1.04E-05
2013,5,10,3,0,6.9,1.792,1.05E-05
2013,5,10,3,30,6.9,1.788,1.05E-05
2013,5,10,4,0,6.9,1.781,1.04E-05
2013,5,10,4,30,6.9,1.78,1.04E-05
2013,5,10,5,0,6.9,1.781,1.04E-05
2013,5,10,5,30,6.9,1.782,1.04E-05
2013,5,10,6,0,6.9,1.782,1.04E-05
2013,5,10,6,30,6.9,1.781,1.04E-05
2013,5,10,7,0,6.9,1.779,1.04E-05
2013,5,10,7,30,6.9,1.784,1.04E-05
2013,5,10,8,0,6.9,1.792,1.05E-05
2013,5,10,8,30,6.9,1.788,1.05E-05
2013,5,10,9,0,6.9,1.781,1.04E-05
2013,5,10,9,30,6.9,1.783,1.04E-05
2013,5,10,10,0,6.9,1.789,1.05E-05
2013,5,10,10,30,6.9,1.79,1.05E-05
2013,5,10,11,0,6.9,1.788,1.05E-05
2013,5,10,11,30,6.9,1.792,1.05E-05
2013,5,10,12,0,6.9,1.799,1.05E-05
2013,5,10,12,30,6.9,1.793,1.05E-05
2013,5,10,13,0,6.9,1.784,1.04E-05
2013,5,10,13,30,6.9,1.785,1.04E-05
2013,5,10,14,0,6.9,1.79,1.05E-05
2013,5,10,14,30,6.9,1.789,1.05E-05
2013,5,10,15,0,6.9,1.786,1.04E-05
2013,5,10,15,30,6.9,1.79,1.05E-05
2013,5,10,16,0,6.9,1.798,1.05E-05
2013,5,10,16,30,6.9,1.8,1.05E-05
2013,5,10,17,0,6.9,1.8,1.05E-05
2013,5,10,17,30,6.9,1.796,1.05E-05
2013,5,10,18,0,6.9,1.789,1.05E-05
2013,5,10,18,30,6.9,1.795,1.05E-05
2013,5,10,19,0,6.9,1.804,1.05E-05
2013,5,10,19,30,6.9,1.803,1.05E-05
2013,5,10,20,0,6.9,1.798,1.05E-05
2013,5,10,20,30,6.9,1.798,1.05E-05
2013,5,10,21,0,6.9,1.8,1.05E-05
2013,5,10,21,30,6.9,1.796,1.05E-05
2013,5,10,22,0,6.9,1.789,1.05E-05
2013,5,10,22,30,6.9,1.79,1.05E-05
2013,5,10,23,0,6.9,1.793,1.05E-05
2013,5,10,23,30,6.9,1.784,1.04E-05
2013,5,11,0,0,6.9,1.77,1.04E-05
2013,5,11,0,30,6.9,1.766,1.03E-05
2013,5,11,1,0,6.9,1.766,1.03E-05
2013,5,11,1,30,6.9,1.773,1.04E-05
2013,5,11,2,0,6.9,1.782,1.04E-05
2013,5,11,2,30,6.9,1.78,1.04E-05
2013,5,11,3,0,6.9,1.774,1.04E-05
2013,5,11,3,30,6.9,1.772,1.04E-05
2013,5,11,4,0,6.9,1.772,1.04E-05
2013,5,11,4,30,6.9,1.772,1.04E-05
2013,5,11,5,0,6.9,1.772,1.04E-05
2013,5,11,5,30,6.9,1.772,1.04E-05
2013,5,11,6,0,6.9,1.772,1.04E-05
2013,5,11,6,30,6.9,1.777,1.04E-05
2013,5,11,7,0,6.9,1.783,1.04E-05
2013,5,11,7,30,6.9,1.784,1.04E-05
2013,5,11,8,0,6.9,1.782,1.04E-05
2013,5,11,8,30,6.9,1.786,1.04E-05
2013,5,11,9,0,6.9,1.792,1.05E-05
2013,5,11,9,30,6.9,1.786,1.04E-05
2013,5,11,10,0,6.9,1.775,1.04E-05
2013,5,11,10,30,6.9,1.769,1.03E-05
2013,5,11,11,0,6.9,1.765,1.03E-05
2013,5,11,11,30,6.9,1.762,1.03E-05
2013,5,11,12,0,6.9,1.761,1.03E-05
2013,5,11,12,30,6.9,1.759,1.03E-05
2013,5,11,13,0,6.9,1.758,1.03E-05
2013,5,11,13,30,6.9,1.751,1.02E-05
2013,5,11,14,0,6.9,1.741,1.02E-05
2013,5,11,14,30,6.8,1.732,1.01E-05
2013,5,11,15,0,6.8,1.723,1.01E-05
2013,5,11,15,30,6.8,1.71,1.00E-05
2013,5,11,16,0,6.8,1.695,9.91E-06
2013,5,11,16,30,6.8,1.681,9.83E-06
2013,5,11,17,0,6.7,1.668,9.75E-06
2013,5,11,17,30,6.7,1.661,9.71E-06
2013,5,11,18,0,6.7,1.657,9.69E-06
2013,5,11,18,30,6.7,1.647,9.63E-06
2013,5,11,19,0,6.7,1.635,9.56E-06
2013,5,11,19,30,6.7,1.628,9.52E-06
2013,5,11,20,0,6.7,1.622,9.49E-06
2013,5,11,20,30,6.6,1.612,9.43E-06
2013,5,11,21,0,6.6,1.6,9.36E-06
2013,5,11,21,30,6.6,1.588,9.29E-06
2013,5,11,22,0,6.6,1.575,9.21E-06
2013,5,11,22,30,6.6,1.564,9.15E-06
2013,5,11,23,0,6.5,1.554,9.09E-06
2013,5,11,23,30,6.5,1.549,9.06E-06
2013,5,12,0,0,6.5,1.544,9.03E-06
2013,5,12,0,30,6.5,1.539,9.00E-06
2013,5,12,1,0,6.5,1.533,8.97E-06
2013,5,12,1,30,6.5,1.528,8.93E-06
2013,5,12,2,0,6.5,1.522,8.90E-06
2013,5,12,2,30,6.5,1.517,8.87E-06
2013,5,12,3,0,6.5,1.511,8.84E-06
2013,5,12,3,30,6.5,1.506,8.80E-06
2013,5,12,4,0,6.5,1.5,8.77E-06
2013,5,12,4,30,6.5,1.498,8.76E-06
2013,5,12,5,0,6.5,1.498,8.76E-06
2013,5,12,5,30,6.5,1.498,8.76E-06
2013,5,12,6,0,6.5,1.498,8.76E-06
2013,5,12,6,30,6.4,1.497,8.76E-06
2013,5,12,7,0,6.4,1.496,8.75E-06
2013,5,12,7,30,6.4,1.495,8.74E-06
2013,5,12,8,0,6.4,1.493,8.73E-06
2013,5,12,8,30,6.4,1.496,8.75E-06
2013,5,12,9,0,6.5,1.5,8.77E-06
2013,5,12,9,30,6.4,1.493,8.73E-06
2013,5,12,10,0,6.4,1.482,8.67E-06
2013,5,12,10,30,6.4,1.482,8.67E-06
2013,5,12,11,0,6.4,1.486,8.69E-06
2013,5,12,11,30,6.4,1.486,8.69E-06
2013,5,12,12,0,6.4,1.485,8.68E-06
2013,5,12,12,30,6.4,1.483,8.67E-06
2013,5,12,13,0,6.4,1.48,8.65E-06
2013,5,12,13,30,6.4,1.479,8.65E-06
2013,5,12,14,0,6.4,1.479,8.65E-06
2013,5,12,14,30,6.4,1.473,8.62E-06
2013,5,12,15,0,6.4,1.465,8.57E-06
2013,5,12,15,30,6.4,1.458,8.52E-06
2013,5,12,16,0,6.4,1.451,8.49E-06
2013,5,12,16,30,6.3,1.439,8.42E-06
2013,5,12,17,0,6.3,1.426,8.34E-06
2013,5,12,17,30,6.3,1.412,8.26E-06
2013,5,12,18,0,6.3,1.399,8.18E-06
2013,5,12,18,30,6.3,1.392,8.14E-06
2013,5,12,19,0,6.3,1.386,8.11E-06
2013,5,12,19,30,6.2,1.377,8.05E-06
2013,5,12,20,0,6.2,1.367,7.99E-06
2013,5,12,20,30,6.2,1.355,7.93E-06
2013,5,12,21,0,6.2,1.344,7.86E-06
2013,5,12,21,30,6.2,1.338,7.82E-06
2013,5,12,22,0,6.2,1.334,7.80E-06
2013,5,12,22,30,6.1,1.325,7.75E-06
2013,5,12,23,0,6.1,1.315,7.69E-06
2013,5,12,23,30,6.1,1.313,7.68E-06
2013,5,13,0,0,6.1,1.314,7.69E-06
2013,5,13,0,30,6.1,1.303,7.62E-06
2013,5,13,1,0,6.1,1.286,7.52E-06
2013,5,13,1,30,6.1,1.283,7.50E-06
2013,5,13,2,0,6.1,1.284,7.51E-06
2013,5,13,2,30,6.1,1.28,7.48E-06
2013,5,13,3,0,6,1.273,7.45E-06
2013,5,13,3,30,6,1.268,7.41E-06
2013,5,13,4,0,6,1.263,7.39E-06
2013,5,13,4,30,6,1.257,7.35E-06
2013,5,13,5,0,6,1.251,7.31E-06
2013,5,13,5,30,6,1.254,7.33E-06
2013,5,13,6,0,6,1.26,7.37E-06
2013,5,13,6,30,6,1.257,7.35E-06
2013,5,13,7,0,6,1.251,7.31E-06
2013,5,13,7,30,6,1.247,7.29E-06
2013,5,13,8,0,6,1.245,7.28E-06
2013,5,13,8,30,6,1.246,7.29E-06
2013,5,13,9,0,6,1.248,7.30E-06
2013,5,13,9,30,6,1.25,7.31E-06
2013,5,13,10,0,6,1.251,7.32E-06
2013,5,13,10,30,6,1.255,7.34E-06
2013,5,13,11,0,6,1.26,7.37E-06
2013,5,13,11,30,6,1.26,7.37E-06
2013,5,13,12,0,6,1.257,7.35E-06
2013,5,13,12,30,6,1.254,7.33E-06
2013,5,13,13,0,6,1.25,7.31E-06
2013,5,13,13,30,6,1.242,7.26E-06
2013,5,13,14,0,6,1.232,7.20E-06
2013,5,13,14,30,6,1.229,7.19E-06
2013,5,13,15,0,6,1.229,7.19E-06
2013,5,13,15,30,6,1.226,7.17E-06
2013,5,13,16,0,5.9,1.221,7.14E-06
2013,5,13,16,30,5.9,1.212,7.09E-06
2013,5,13,17,0,5.9,1.201,7.02E-06
2013,5,13,17,30,5.9,1.195,6.99E-06
2013,5,13,18,0,5.9,1.191,6.97E-06
2013,5,13,18,30,5.9,1.187,6.94E-06
2013,5,13,19,0,5.9,1.182,6.91E-06
2013,5,13,19,30,5.9,1.178,6.89E-06
2013,5,13,20,0,5.9,1.175,6.87E-06
2013,5,13,20,30,5.8,1.17,6.84E-06
2013,5,13,21,0,5.8,1.165,6.81E-06
2013,5,13,21,30,5.8,1.161,6.79E-06
2013,5,13,22,0,5.8,1.156,6.76E-06
2013,5,13,22,30,5.8,1.152,6.74E-06
2013,5,13,23,0,5.8,1.148,6.72E-06
2013,5,13,23,30,5.8,1.141,6.67E-06
2013,5,14,0,0,5.8,1.131,6.62E-06
2013,5,14,0,30,5.8,1.125,6.58E-06
2013,5,14,1,0,5.7,1.121,6.55E-06
2013,5,14,1,30,5.7,1.117,6.53E-06
2013,5,14,2,0,5.7,1.113,6.51E-06
2013,5,14,2,30,5.7,1.109,6.49E-06
2013,5,14,3,0,5.7,1.104,6.46E-06
2013,5,14,3,30,5.7,1.1,6.43E-06
2013,5,14,4,0,5.7,1.095,6.40E-06
2013,5,14,4,30,5.7,1.09,6.37E-06
2013,5,14,5,0,5.7,1.084,6.34E-06
2013,5,14,5,30,5.7,1.078,6.31E-06
2013,5,14,6,0,5.6,1.073,6.27E-06
2013,5,14,6,30,5.6,1.072,6.27E-06
2013,5,14,7,0,5.6,1.073,6.28E-06
2013,5,14,7,30,5.6,1.073,6.27E-06
2013,5,14,8,0,5.6,1.072,6.27E-06
2013,5,14,8,30,5.6,1.067,6.24E-06
2013,5,14,9,0,5.6,1.061,6.21E-06
2013,5,14,9,30,5.6,1.069,6.25E-06
2013,5,14,10,0,5.7,1.082,6.32E-06
2013,5,14,10,30,5.6,1.068,6.24E-06
2013,5,14,11,0,5.6,1.044,6.10E-06
2013,5,14,11,30,5.6,1.032,6.03E-06
2013,5,14,12,0,5.5,1.024,5.99E-06
2013,5,14,12,30,5.5,1.024,5.99E-06
2013,5,14,13,0,5.5,1.026,6.00E-06
2013,5,14,13,30,5.6,1.029,6.02E-06
2013,5,14,14,0,5.6,1.032,6.04E-06
2013,5,14,14,30,5.6,1.033,6.04E-06
2013,5,14,15,0,5.6,1.033,6.04E-06
2013,5,14,15,30,5.5,1.025,5.99E-06
2013,5,14,16,0,5.5,1.014,5.93E-06
2013,5,14,16,30,5.5,1.013,5.92E-06
2013,5,14,17,0,5.5,1.015,5.94E-06
2013,5,14,17,30,5.5,1.013,5.92E-06
